City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Necochea,AR,2021-04-20 05:56:30,-38.5473,-58.7368,61.0,93,5,11.01
297,Kushmurun,KZ,2021-04-20 05:56:30,52.4503,64.6311,36.07,31,0,11.88
298,Katsuura,JP,2021-04-20 05:56:31,35.1333,140.3,77.0,60,20,18.41
299,Almaznyy,RU,2021-04-20 05:56:32,48.0448,40.045,51.8,100,40,8.95
300,Valley City,US,2021-04-20 05:56:33,46.9233,-98.0032,24.8,68,1,2.48
301,Krasnyy Yar,RU,2021-04-20 05:56:33,46.5331,48.3456,62.6,77,0,15.66
302,Praia Da Vitoria,PT,2021-04-20 05:56:34,38.7333,-27.0667,63.0,88,40,22.06
303,Wonosari,ID,2021-04-20 05:56:34,-7.9656,110.6036,85.33,56,71,12.17
304,Tateyama,JP,2021-04-20 05:56:35,34.9833,139.8667,69.8,32,0,13.8
305,Coos Bay,US,2021-04-20 05:56:36,43.3665,-124.2179,51.01,86,100,3.31
306,Porto Seguro,BR,2021-04-20 05:53:24,-16.4497,-39.0647,75.2,88,75,6.91
307,Kholtoson,RU,2021-04-20 05:56:37,50.2981,103.3097,62.65,16,99,13.24
308,North Battleford,CA,2021-04-20 05:56:37,52.7834,-108.2847,28.4,59,1,5.75
309,Ustye,RU,2021-04-20 05:56:38,59.6304,39.736,41.74,44,5,10.4
310,Anori,BR,2021-04-20 05:56:39,-3.7728,-61.6442,71.78,99,95,1.59
311,Kuito,AO,2021-04-20 05:56:39,-12.3833,16.9333,58.64,76,81,3.27
312,Leh,IN,2021-04-20 05:56:39,34.1667,77.5833,36.37,27,69,1.97
313,Sorland,NO,2021-04-20 05:56:40,67.667,12.6934,44.6,81,0,13.8
314,Ancud,CL,2021-04-20 05:56:40,-41.8697,-73.8203,48.0,100,0,2.3
315,Cristobal Obregon,MX,2021-04-20 05:56:41,16.35,-93.5333,75.2,73,75,6.91
316,Okhotsk,RU,2021-04-20 05:56:42,59.3833,143.3,33.51,99,100,18.16
317,Tsabong,BW,2021-04-20 05:56:42,-26.0217,22.401,68.74,31,7,2.98
318,Souillac,MU,2021-04-20 05:56:42,-20.5167,57.5167,82.4,78,75,5.79
319,Jumla,NP,2021-04-20 05:56:43,29.2747,82.1838,69.26,12,2,6.76
320,Norman Wells,CA,2021-04-20 05:56:43,65.282,-126.8329,37.4,52,1,2.3
321,Balkhash,KZ,2021-04-20 05:56:44,46.844,74.9804,28.4,93,90,26.84
322,Helong,CN,2021-04-20 05:56:44,42.5397,128.9972,63.95,15,0,12.77
323,Lahat,ID,2021-04-20 05:56:45,-3.8,103.5333,86.5,65,19,4.03
324,Tomatlan,MX,2021-04-20 05:56:45,19.9333,-105.25,65.55,83,16,3.02
325,Conway,US,2021-04-20 05:56:46,35.0887,-92.4421,55.4,67,90,4.61
326,Shahrud,IR,2021-04-20 05:56:46,36.4182,54.9763,68.23,27,25,3.22
327,Zemio,CF,2021-04-20 05:56:47,5.0314,25.1361,74.55,80,100,6.49
328,Taltal,CL,2021-04-20 05:56:48,-25.4,-70.4833,61.05,83,48,4.03
329,Cockburn Town,TC,2021-04-20 05:56:48,21.4612,-71.1419,78.55,84,0,17.27
330,Balahovit,AM,2021-04-20 05:56:49,40.2537,44.6043,68.0,49,20,5.5
331,Prince Rupert,CA,2021-04-20 05:56:49,54.3161,-130.3201,50.0,61,1,6.91
332,Evensk,RU,2021-04-20 05:56:50,61.95,159.2333,35.62,86,97,11.63
333,Flinders,AU,2021-04-20 05:56:50,-34.5833,150.8552,75.0,42,82,5.99
334,Saint Anthony,US,2021-04-20 05:56:51,45.0205,-93.218,33.01,68,20,7.38
335,Antalaha,MG,2021-04-20 05:56:52,-14.9003,50.2788,79.5,82,35,12.59
336,Dunedin,NZ,2021-04-20 05:53:18,-45.8742,170.5036,55.99,83,74,1.99
337,Broome,US,2021-04-20 05:56:52,42.2506,-75.833,46.4,66,1,5.75
338,Tecolutla,MX,2021-04-20 05:56:53,20.4833,-97.0167,70.65,84,99,8.57
339,San Patricio,US,2021-04-20 05:56:53,28.017,-97.5169,59.0,88,40,4.61
340,Bathsheba,BB,2021-04-20 05:56:54,13.2167,-59.5167,78.8,61,20,25.32
341,Kilindoni,TZ,2021-04-20 05:56:55,-7.9139,39.6668,77.83,88,100,15.35
342,Yantongshan,CN,2021-04-20 05:56:55,43.2919,126.0094,62.47,17,44,6.67
343,Mar Del Plata,AR,2021-04-20 05:56:56,-38.0023,-57.5575,66.99,94,0,10.36
344,Lazaro Cardenas,MX,2021-04-20 05:55:05,17.9583,-102.2,69.91,73,70,4.07
345,Koungou,YT,2021-04-20 05:56:56,-12.7336,45.2042,86.0,70,20,14.97
346,Bow Island,CA,2021-04-20 05:56:57,49.8668,-111.3684,33.8,64,97,4.61
347,Berlevag,NO,2021-04-20 05:56:58,70.8578,29.0864,44.6,61,0,8.05
348,Sladkovo,RU,2021-04-20 05:56:59,55.5284,70.3385,30.04,30,0,7.78
349,Katghora,IN,2021-04-20 05:55:14,22.5,82.55,104.27,10,1,6.67
350,Phan Thiet,VN,2021-04-20 05:57:00,10.9333,108.1,90.05,56,97,9.98
351,Buzdyak,RU,2021-04-20 05:57:00,54.5833,54.55,39.38,28,0,12.33
352,Qasigiannguit,GL,2021-04-20 05:57:01,68.8193,-51.1922,10.4,61,45,8.05
353,Tamasane,BW,2021-04-20 05:57:02,-22.4184,27.4013,50.0,87,0,10.38
354,Morant Bay,JM,2021-04-20 05:57:02,17.8815,-76.4093,80.6,74,20,24.16
355,Dudinka,RU,2021-04-20 05:57:03,69.4058,86.1778,4.01,86,26,5.17
356,Sept-Iles,CA,2021-04-20 05:57:04,50.2001,-66.3821,42.01,100,90,3.44
357,Galashiels,GB,2021-04-20 05:57:04,55.6146,-2.807,45.0,78,100,1.01
358,Midland,US,2021-04-20 05:57:05,31.9974,-102.0779,57.2,54,1,12.66
359,Santa Ana Huista,GT,2021-04-20 05:57:05,15.6833,-91.8167,59.0,100,75,0.67
360,Okha,RU,2021-04-20 05:57:06,53.5739,142.9478,32.47,98,100,15.88
361,Palmas,BR,2021-04-20 05:57:07,-10.2128,-48.3603,75.2,94,75,3.44
362,Takab,IR,2021-04-20 05:57:07,36.4009,47.1133,68.16,27,77,3.87
363,Iberia,US,2021-04-20 05:57:07,29.9502,-91.7507,60.8,82,40,3.44
364,Hastings,GB,2021-04-20 05:57:08,50.8552,0.5729,43.0,100,90,5.99
365,Komsomolskiy,UZ,2021-04-20 05:57:08,40.4272,71.7189,66.2,37,100,9.22
366,Nemuro,JP,2021-04-20 05:57:08,43.3236,145.575,64.4,36,20,26.46
367,Kabale,UG,2021-04-20 05:57:09,-1.2486,29.9899,61.86,91,100,3.76
368,Tuyen Quang,VN,2021-04-20 05:57:09,21.8233,105.2181,90.05,56,80,4.27
369,Murgab,TM,2021-04-20 05:57:10,37.4966,61.9714,71.6,33,0,9.22
370,Ahipara,NZ,2021-04-20 05:57:11,-35.1667,173.1667,65.08,93,88,8.68
371,Lerwick,GB,2021-04-20 05:57:11,60.1545,-1.1494,44.6,93,75,12.66
372,Buraydah,SA,2021-04-20 05:57:12,26.326,43.975,75.2,41,0,9.22
373,Tyup,KG,2021-04-20 05:57:12,42.7276,78.3648,54.37,39,81,5.57
374,Mao,ES,2021-04-20 05:57:13,39.8885,4.2658,51.8,93,0,1.14
375,Wetter,DE,2021-04-20 05:57:14,50.9,8.7167,39.0,91,8,1.41
376,Arroyo,ES,2021-04-20 05:57:15,41.6096,-4.7969,46.99,100,20,2.3
377,Aklavik,CA,2021-04-20 05:57:16,68.2191,-135.0107,30.2,74,20,9.22
378,Mehamn,NO,2021-04-20 05:57:16,71.0357,27.8492,44.6,61,0,8.05
379,Jihlava,CZ,2021-04-20 05:57:17,49.3961,15.5912,41.0,93,94,5.08
380,Balabac,PH,2021-04-20 05:57:18,7.9868,117.0645,82.99,73,93,16.67
381,Luderitz,NA,2021-04-20 05:57:18,-26.6481,15.1594,73.71,47,4,6.04
382,Srednekolymsk,RU,2021-04-20 05:57:19,67.45,153.6833,36.18,96,100,9.75
383,Katherine,AU,2021-04-20 05:57:20,-14.4667,132.2667,93.2,29,0,9.22
384,Turinsk,RU,2021-04-20 05:57:20,58.0458,63.696,40.93,35,73,10.96
385,Ponta Do Sol,PT,2021-04-20 05:57:20,32.6667,-17.1,59.0,71,26,5.01
386,Gigmoto,PH,2021-04-20 05:57:21,13.7796,124.39,77.18,90,100,21.45
387,Ishigaki,JP,2021-04-20 05:57:21,24.3448,124.1572,77.0,61,40,18.41
388,Jeremoabo,BR,2021-04-20 05:57:22,-10.075,-38.4808,71.02,95,100,2.37
389,Palmer,US,2021-04-20 05:57:23,42.1584,-72.3287,41.0,100,1,3.44
390,Pangkalanbuun,ID,2021-04-20 05:57:24,-2.6833,111.6167,93.15,42,22,5.61
391,Neuquen,AR,2021-04-20 05:53:57,-38.9516,-68.0591,60.8,100,0,2.3
392,Bonthe,SL,2021-04-20 05:57:25,7.5264,-12.505,79.14,83,29,2.84
393,Sovetsk,RU,2021-04-20 05:57:26,55.0839,21.8785,49.26,70,91,5.12
394,Gao,ML,2021-04-20 05:57:27,16.6362,1.637,80.94,11,19,10.65
395,Cap Malheureux,MU,2021-04-20 05:57:27,-19.9842,57.6142,84.0,71,27,3.0
396,Shanhetun,CN,2021-04-20 05:57:28,44.7,127.2,59.18,12,0,8.19
397,Arvika,SE,2021-04-20 05:57:28,59.6553,12.5852,37.4,87,0,3.44
398,Santiago,CL,2021-04-20 05:57:29,-33.4569,-70.6483,63.0,87,0,4.61
399,Saint-Georges,GD,2021-04-20 05:54:06,12.0564,-61.7485,78.8,78,20,16.11
400,Kade,DE,2021-04-20 05:57:29,52.3833,12.2667,43.0,86,4,3.85
401,Porangatu,BR,2021-04-20 05:52:52,-13.4408,-49.1486,67.69,93,21,1.63
402,Santa Cruz Cabralia,BR,2021-04-20 05:53:24,-16.2781,-39.0247,75.2,88,75,6.91
403,Omsukchan,RU,2021-04-20 05:57:31,62.5333,155.8,31.93,76,100,12.82
404,Santa Cruz De La Palma,ES,2021-04-20 05:57:31,28.6835,-17.7642,66.2,68,0,10.36
405,Mayskiy,RU,2021-04-20 05:57:32,47.6931,40.1025,51.8,100,40,8.95
406,Rognedino,RU,2021-04-20 05:57:33,53.8015,33.5576,39.33,95,100,11.7
407,Gold Coast,AU,2021-04-20 05:57:33,-28.0,153.4333,80.01,41,0,10.36
408,Bubaque,GW,2021-04-20 05:57:34,11.2833,-15.8333,78.71,67,85,11.99
409,Half Moon Bay,US,2021-04-20 05:53:19,37.4636,-122.4286,53.6,87,90,13.8
410,Juybar,IR,2021-04-20 05:57:34,36.6412,52.9124,68.0,56,0,4.61
411,Xiangxiang,CN,2021-04-20 05:57:35,27.7333,112.5333,74.48,75,88,4.41
412,Karratha,AU,2021-04-20 05:57:36,-20.7377,116.8463,86.68,35,4,12.57
413,Washim,IN,2021-04-20 05:57:36,20.1,77.15,97.54,14,24,12.01
414,Ayan,RU,2021-04-20 05:57:37,56.45,138.1667,33.67,84,100,6.85
415,Gamba,GA,2021-04-20 05:57:37,-2.65,10.0,75.51,85,100,5.37
416,Bud,US,2021-04-20 05:57:38,39.447,-86.1758,42.01,81,91,7.11
417,Carutapera,BR,2021-04-20 05:57:38,-1.195,-46.02,72.97,95,96,3.27
418,Ostrovnoy,RU,2021-04-20 05:57:39,68.0531,39.5131,37.81,90,52,16.06
419,Jasper,US,2021-04-20 05:57:39,37.2001,-94.3502,44.6,65,1,12.66
420,Naze,JP,2021-04-20 05:57:40,28.3667,129.4833,75.2,50,40,11.5
421,Biak,ID,2021-04-20 05:57:40,-0.9131,122.8766,81.9,71,100,2.57
422,Tanout,NE,2021-04-20 05:57:41,14.9709,8.8879,82.42,7,26,6.62
423,Uzhur,RU,2021-04-20 05:57:42,55.3036,89.8339,23.32,46,100,14.9
424,Lodja,CD,2021-04-20 05:57:42,-3.4833,23.4333,70.43,99,100,4.16
425,Olafsvik,IS,2021-04-20 05:57:43,64.8945,-23.7142,32.74,60,17,7.14
426,Zhigansk,RU,2021-04-20 05:57:43,66.7697,123.3711,17.17,78,73,16.91
427,Galle,LK,2021-04-20 05:57:44,6.0367,80.217,85.59,68,71,9.15
428,Tall Kayf,TR,2021-04-20 05:57:45,37.0833,41.0667,71.6,56,75,10.36
429,Dawei,MM,2021-04-20 05:57:46,14.0833,98.2,89.58,57,67,8.46
430,Pustoshka,RU,2021-04-20 05:57:47,56.3355,29.369,43.56,85,97,9.17
431,Japura,ID,2021-04-20 05:57:48,-0.3167,102.35,91.47,53,85,3.15
432,Praia,CV,2021-04-20 05:57:48,14.9215,-23.5087,68.0,83,20,20.71
433,Aasiaat,GL,2021-04-20 05:57:49,68.7098,-52.8699,3.96,93,76,5.1
434,Sol-Iletsk,RU,2021-04-20 05:57:49,51.1631,54.9918,39.99,36,58,19.73
435,Barcelos,PT,2021-04-20 05:57:41,41.5388,-8.6151,55.4,100,75,6.91
436,Olinda,BR,2021-04-20 05:54:21,-8.0089,-34.8553,73.4,94,75,4.61
437,Nefteyugansk,RU,2021-04-20 05:57:50,61.0998,72.6035,23.0,86,90,17.9
438,Jiwani,PK,2021-04-20 05:57:51,25.05,61.7417,83.1,60,1,10.56
439,Manjacaze,MZ,2021-04-20 05:57:51,-24.7117,33.8828,72.43,70,35,4.32
440,Beroroha,MG,2021-04-20 05:57:52,-21.6667,45.1667,76.23,60,56,5.93
441,Baglung,NP,2021-04-20 05:57:53,28.2719,83.5898,87.03,11,1,6.46
442,Morgan City,US,2021-04-20 05:57:54,29.6994,-91.2068,62.6,77,90,4.61
443,Totskoye,RU,2021-04-20 05:57:55,52.5248,52.7623,41.34,33,25,18.48
444,Wattegama,LK,2021-04-20 05:57:55,6.7989,81.4808,87.8,70,40,4.61
445,Leshukonskoye,RU,2021-04-20 05:57:56,64.8989,45.7622,43.12,52,11,6.91
446,Wexford,IE,2021-04-20 05:57:57,52.3342,-6.4575,48.0,1,100,2.89
447,Nipawin,CA,2021-04-20 05:57:57,53.3668,-104.0009,26.6,68,90,5.75
448,Colquechaca,BO,2021-04-20 05:57:58,-18.6667,-66.0167,30.36,85,3,1.36
449,Inhambane,MZ,2021-04-20 05:57:59,-23.865,35.3833,74.43,68,43,10.04
450,Ketchikan,US,2021-04-20 05:57:59,55.3422,-131.6461,53.6,53,1,3.58
451,Shimoda,JP,2021-04-20 05:58:00,34.6667,138.95,71.01,32,0,13.8
452,Arys,KZ,2021-04-20 05:58:00,42.4252,68.795,71.6,30,75,11.18
453,Nemours,FR,2021-04-20 05:58:01,48.2751,2.6908,44.01,87,0,1.14
454,Comodoro Rivadavia,AR,2021-04-20 05:58:02,-45.8667,-67.5,57.2,47,0,9.22
455,Baculin,PH,2021-04-20 05:58:02,7.4525,126.5842,86.16,64,100,3.85
456,Jinchang,CN,2021-04-20 05:58:03,38.4953,102.1739,65.05,26,64,14.09
457,Awbari,LY,2021-04-20 05:58:03,26.5921,12.7805,63.91,42,17,15.59
458,Mugumu,TZ,2021-04-20 05:58:04,-1.85,34.7,66.07,75,100,5.61
459,Palaia Fokaia,GR,2021-04-20 05:58:04,37.72,23.9463,59.0,47,20,4.61
460,Mokhotlong,LS,2021-04-20 05:58:05,-29.2894,29.0675,48.97,70,5,2.55
461,Ichinohe,JP,2021-04-20 05:58:06,40.2069,141.3017,59.49,65,0,15.84
462,Cavalcante,BR,2021-04-20 05:58:06,-13.7975,-47.4583,65.23,89,86,1.28
463,Asosa,ET,2021-04-20 05:58:06,10.0667,34.5333,85.26,16,53,1.79
464,Chirilagua,SV,2021-04-20 05:58:07,13.2203,-88.1386,77.0,100,75,6.91
465,Haines Junction,CA,2021-04-20 05:58:08,60.7522,-137.5108,39.2,60,10,2.3
466,Tuatapere,NZ,2021-04-20 05:58:09,-46.1333,167.6833,61.0,66,33,1.99
467,Mondragone,IT,2021-04-20 05:58:09,41.1141,13.8935,48.0,93,20,2.86
468,Sao Joao Da Barra,BR,2021-04-20 05:58:10,-21.6403,-41.0511,68.79,94,34,7.81
469,Viedma,AR,2021-04-20 05:58:11,-40.8135,-62.9967,69.76,61,15,19.64
470,Zahirabad,IN,2021-04-20 05:58:12,17.6833,77.6167,99.12,14,5,10.02
471,Gweru,ZW,2021-04-20 05:58:12,-19.45,29.8167,57.13,69,92,13.49
472,Ust-Tsilma,RU,2021-04-20 05:58:13,65.441,52.1498,41.07,63,97,9.26
473,Kavaratti,IN,2021-04-20 05:58:14,10.5669,72.642,84.67,69,44,7.9
474,Allapalli,IN,2021-04-20 05:58:14,19.4167,80.0667,102.42,27,16,9.98
475,Miandrivazo,MG,2021-04-20 05:58:15,-19.5167,45.4667,79.54,70,100,2.08
476,Bustamante,MX,2021-04-20 05:58:15,26.5333,-100.5,62.24,58,100,5.66
477,Xichang,CN,2021-04-20 05:58:16,27.8964,102.2634,82.58,23,0,5.77
478,Excelsior Springs,US,2021-04-20 05:58:17,39.3392,-94.2261,36.0,86,90,5.75
479,Westport,US,2021-04-20 05:58:18,41.1415,-73.3579,46.4,87,1,4.63
480,Hospet,IN,2021-04-20 05:58:18,15.2667,76.4,92.64,30,19,4.76
481,Hohhot,CN,2021-04-20 05:58:19,40.8106,111.6522,73.4,9,0,2.24
482,Walvis Bay,NA,2021-04-20 05:58:19,-22.9575,14.5053,75.0,62,2,1.01
483,Port Macquarie,AU,2021-04-20 05:58:20,-31.4333,152.9167,73.0,64,63,6.46
484,Ambulu,ID,2021-04-20 05:58:21,-8.345,113.6058,84.88,59,65,8.59
485,Yokadouma,CM,2021-04-20 05:58:22,3.5167,15.05,71.22,88,97,2.55
486,Nizhniy Kuranakh,RU,2021-04-20 05:58:22,58.8353,125.4869,30.4,59,78,5.01
487,Tres Arroyos,AR,2021-04-20 05:58:23,-38.3739,-60.2798,59.94,78,5,14.99
488,Chara,RU,2021-04-20 05:58:24,56.9064,118.2631,26.87,91,75,2.57
489,Dakar,SN,2021-04-20 05:58:25,14.6937,-17.4441,66.2,94,20,18.41
490,Fort Nelson,CA,2021-04-20 05:58:25,58.8053,-122.7002,50.0,32,40,8.05
491,Jahangirabad,IN,2021-04-20 05:58:26,28.4167,78.1,100.22,9,46,4.7
492,Sakakah,SA,2021-04-20 05:58:26,29.9697,40.2064,78.8,14,0,8.05
493,Vostok,RU,2021-04-20 05:58:27,46.4856,135.8833,33.75,38,77,19.62
494,Los Llanos De Aridane,ES,2021-04-20 05:58:28,28.6585,-17.9182,66.2,68,0,10.36
495,Lincoln,US,2021-04-20 05:58:07,40.8,-96.667,36.0,69,90,6.91
496,Gornopravdinsk,RU,2021-04-20 05:58:29,60.05,69.9,34.45,64,100,14.47
497,Avera,US,2021-04-20 05:58:06,33.194,-82.5271,52.0,93,1,3.6
498,Thanh Hoa,VN,2021-04-20 05:58:29,19.8,105.7667,91.17,56,41,6.98
499,Salisbury,GB,2021-04-20 05:58:30,51.0693,-1.7957,37.4,81,48,3.44
500,Kholm,RU,2021-04-20 05:58:30,59.2667,32.85,43.25,50,45,9.55
501,Konstantinovka,RU,2021-04-20 05:58:31,49.6167,127.9833,50.95,13,0,15.61
502,Lavrentiya,RU,2021-04-20 05:58:32,65.5833,-171.0,19.78,81,1,6.91
503,Bapatla,IN,2021-04-20 05:58:33,15.9,80.4667,87.4,67,93,13.42
504,Roma,US,2021-04-20 05:58:33,43.2128,-75.4557,48.2,61,90,5.75
505,San Nicolas,PH,2021-04-20 05:58:34,18.1725,120.5953,89.6,55,75,23.02
506,Tura,IN,2021-04-20 05:58:35,25.5198,90.2201,88.27,42,16,8.12
507,Kommunisticheskiy,RU,2021-04-20 05:58:36,61.6789,64.4819,40.51,68,65,13.13
508,Mvomero,TZ,2021-04-20 05:58:36,-6.25,38.6667,77.0,88,75,14.97
509,Vanimo,PG,2021-04-20 05:58:37,-2.6741,141.3028,85.03,67,57,9.78
510,Hualmay,PE,2021-04-20 05:58:37,-11.0964,-77.6139,66.72,89,92,9.35
511,Birjand,IR,2021-04-20 05:58:38,32.8663,59.2211,69.8,21,0,4.61
512,Stornoway,GB,2021-04-20 05:58:39,58.2093,-6.3865,41.0,87,40,5.75
513,Aripuana,BR,2021-04-20 05:58:40,-9.1667,-60.6333,70.59,99,99,1.77
514,Warren,US,2021-04-20 05:58:41,39.4334,-84.1666,46.0,93,1,4.61
515,Urumqi,CN,2021-04-20 05:58:41,43.801,87.6005,73.4,15,0,4.47
516,Skjervoy,NO,2021-04-20 05:58:42,70.0311,20.9714,46.4,57,0,19.57
517,Nicoya,CR,2021-04-20 05:58:43,10.1483,-85.452,73.4,94,0,0.63
518,Kieta,PG,2021-04-20 05:58:43,-6.2167,155.6333,84.2,80,82,5.84
519,Ferrol,ES,2021-04-20 05:55:21,43.4832,-8.2369,55.0,100,75,2.3
520,Mubi,NG,2021-04-20 05:58:44,10.2676,13.2644,80.31,48,84,4.68
521,Bonavista,CA,2021-04-20 05:58:45,48.6499,-53.1147,36.0,100,100,6.91
522,Athabasca,CA,2021-04-20 05:58:45,54.7169,-113.2854,30.2,51,25,4.61
523,Fairbanks,US,2021-04-20 05:55:44,64.8378,-147.7164,51.8,46,1,3.44
524,Arman,RU,2021-04-20 05:58:46,59.7,150.1667,35.98,86,100,22.44
525,Gorontalo,ID,2021-04-20 05:58:47,0.5412,123.0595,85.77,66,100,3.0
526,Conneaut,US,2021-04-20 05:58:48,41.9476,-80.5542,46.4,81,90,11.5
527,Xushan,CN,2021-04-20 05:58:48,30.1764,121.2457,75.2,41,0,13.42
528,Aksu,CN,2021-04-20 05:58:49,41.1231,80.2644,67.69,29,27,0.87
529,Cabra,ES,2021-04-20 05:58:49,37.4725,-4.4421,51.01,79,14,1.7
530,Xuddur,SO,2021-04-20 05:58:50,4.1213,43.8894,76.62,71,99,5.91
531,Quarai,BR,2021-04-20 05:58:50,-30.3875,-56.4514,59.58,78,0,12.86
532,Batemans Bay,AU,2021-04-20 05:58:51,-35.7167,150.1833,70.0,56,23,5.99
533,Manggar,ID,2021-04-20 05:58:52,-2.8833,108.2667,85.78,64,11,9.01
534,Gwadar,PK,2021-04-20 05:58:52,25.1216,62.3254,84.9,51,0,8.55
535,Araquari,BR,2021-04-20 05:58:53,-26.3703,-48.7211,64.99,89,38,3.31
