City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Am Timan,TD,11.0297,20.2827,99.79,18,62,10.67,broken clouds
345,Kloulklubed,PW,7.0419,134.2556,77.0,94,75,3.44,broken clouds
346,Totoral,PE,-17.4053,-70.365,69.35,34,100,9.75,overcast clouds
347,Uyemskiy,RU,64.4743,40.8524,35.6,64,40,4.47,scattered clouds
348,Tambovka,RU,50.0969,128.0489,39.2,48,0,4.47,clear sky
349,Faya,SA,18.3851,42.4509,60.8,82,40,5.75,scattered clouds
350,Bitkine,TD,11.9801,18.2138,97.34,7,98,7.87,overcast clouds
351,Rio Gallegos,AR,-51.6226,-69.2181,53.6,43,20,28.77,few clouds
352,Mocuba,MZ,-16.8392,36.9856,74.37,84,80,5.77,broken clouds
353,Mahibadhoo,MV,3.7833,72.9667,83.84,70,49,5.91,scattered clouds
354,Tabou,CI,4.423,-7.3528,82.89,76,100,9.37,overcast clouds
355,Vilyuysk,RU,63.7553,121.6247,7.23,97,24,2.77,few clouds
356,Brus Laguna,HN,15.75,-84.4833,90.9,41,14,8.1,few clouds
357,Saku,JP,36.2167,138.4833,48.99,85,100,2.55,light rain
358,Roebourne,AU,-20.7833,117.1333,80.04,30,0,10.02,clear sky
359,Goure,NE,13.9835,10.2704,102.0,4,5,7.0,clear sky
360,Wanaka,NZ,-44.7,169.15,43.77,85,59,4.07,broken clouds
361,Lompoc,US,34.6391,-120.4579,66.0,62,0,3.44,clear sky
362,Farafenni,GM,13.5667,-15.6,104.36,11,92,6.64,overcast clouds
363,Chik,RU,54.9928,82.4311,42.8,87,0,4.47,clear sky
364,Praya,CV,14.9215,-23.5087,80.6,54,20,18.41,few clouds
365,Mount Isa,AU,-20.7333,139.5,60.8,51,0,9.22,clear sky
366,Numan,NG,9.4667,12.0333,101.97,18,99,3.51,overcast clouds
367,The Pas,CA,53.8251,-101.2541,26.6,46,20,4.61,few clouds
368,Shumskiy,RU,54.8318,99.1328,36.12,75,79,8.46,broken clouds
369,General Pico,AR,-35.6566,-63.7568,72.99,52,6,8.88,clear sky
370,Canavieiras,BR,-15.675,-38.9472,83.91,61,33,6.64,scattered clouds
371,Divinopolis,BR,-20.1389,-44.8839,83.93,38,0,4.07,clear sky
372,Tiarei,PF,-17.5333,-149.3333,75.2,83,20,3.44,few clouds
373,Olafsvik,IS,64.8945,-23.7142,43.84,65,5,6.4,clear sky
374,Kohtla-Nomme,EE,59.3517,27.175,36.84,67,91,4.29,overcast clouds
375,Gubkinskiy,RU,64.434,76.5026,32.54,95,100,4.72,overcast clouds
376,Torrington,US,41.8007,-73.1212,75.99,43,81,4.0,broken clouds
377,Saint Andrews,US,34.0454,-81.1293,84.99,53,20,5.75,few clouds
378,Kavieng,PG,-2.5744,150.7967,81.36,75,73,4.99,light rain
379,Melo,UY,-32.3667,-54.1833,67.37,46,0,4.83,clear sky
380,Luwuk,ID,-0.9516,122.7875,77.22,83,96,3.04,overcast clouds
381,Ruidoso,US,33.3317,-105.673,45.0,61,75,14.97,broken clouds
382,Caravelas,BR,-17.7125,-39.2481,82.44,60,15,7.87,few clouds
383,Coihaique,CL,-45.5752,-72.0662,53.6,66,75,3.44,broken clouds
384,Vao,NC,-22.6667,167.4833,72.88,58,93,13.35,overcast clouds
385,Semirom,IR,31.4167,51.5667,55.99,51,86,6.2,overcast clouds
386,Aksu,CN,41.1231,80.2644,70.66,14,0,4.97,clear sky
387,Eirunepe,BR,-6.6603,-69.8736,84.67,58,98,4.61,overcast clouds
388,Hovd,MN,48.0056,91.6419,56.14,39,84,6.49,broken clouds
389,Sitka,US,57.0531,-135.33,44.6,87,90,5.64,overcast clouds
390,Mount Gambier,AU,-37.8333,140.7667,48.2,100,14,5.75,few clouds
391,Katherine,AU,-14.4667,132.2667,75.2,83,13,4.61,few clouds
392,Slave Lake,CA,55.2834,-114.769,24.8,93,90,4.61,light snow
393,Carnarvon,AU,-24.8667,113.6333,68.0,94,1,6.91,clear sky
394,Vanimo,PG,-2.6741,141.3028,77.72,85,100,5.21,overcast clouds
395,Zyryanka,RU,65.75,150.85,26.2,94,100,8.25,overcast clouds
396,Stara Vyzhivka,UA,51.4376,24.44,47.39,62,7,7.83,clear sky
397,Marystown,CA,47.1666,-55.1483,39.58,90,100,15.01,overcast clouds
398,Cockburn Town,TC,21.4612,-71.1419,78.12,74,10,20.67,clear sky
399,Petukhovo,RU,55.0692,67.9019,52.2,55,98,11.01,overcast clouds
400,Codrington,AU,-38.2667,141.9667,49.84,89,71,5.75,broken clouds
401,Itoman,JP,26.1247,127.6694,73.4,83,75,14.97,broken clouds
402,Hit,IQ,33.6416,42.8251,81.66,18,0,6.08,clear sky
403,Satun,TH,6.8333,100.0,80.6,100,20,2.3,few clouds
404,Mandalgovi,MN,45.7625,106.2708,33.69,64,17,10.74,few clouds
405,Darhan,MN,49.4867,105.9228,35.11,46,0,2.04,clear sky
406,Salalah,OM,17.0151,54.0924,84.2,79,40,8.05,scattered clouds
407,Suntar,RU,62.1444,117.6319,20.25,95,20,0.65,few clouds
408,Neiafu,TO,-18.65,-173.9833,77.0,94,90,6.91,overcast clouds
409,Nassjo,SE,57.6531,14.6968,48.2,53,40,6.91,scattered clouds
410,Amberieu-En-Bugey,FR,45.9589,5.3432,59.0,77,75,23.02,light rain
411,Cayenne,GF,4.9333,-52.3333,82.4,78,75,14.97,light rain
412,Grants,US,35.1473,-107.8514,50.0,50,40,6.91,scattered clouds
413,Tabuk,PH,17.4189,121.4443,72.45,80,59,1.59,broken clouds
414,Ajdabiya,LY,30.7554,20.2263,92.86,8,26,12.01,scattered clouds
415,Baherden,TM,38.4362,57.4316,82.51,32,31,8.23,scattered clouds
416,Novoagansk,RU,61.9449,76.6625,39.25,83,94,2.89,overcast clouds
417,Souillac,MU,-20.5167,57.5167,75.2,94,75,12.66,light rain
418,Russell,US,32.3502,-85.1999,79.0,53,90,9.22,overcast clouds
419,Bambous Virieux,MU,-20.3428,57.7575,75.2,94,75,12.66,light rain
420,Kyaikkami,MM,16.08,97.5675,81.64,74,100,3.47,overcast clouds
421,Batouri,CM,4.4333,14.3667,79.83,66,64,2.37,broken clouds
422,Kulhudhuffushi,MV,6.6221,73.07,84.24,73,78,7.67,broken clouds
423,Lufilufi,WS,-13.8745,-171.5986,80.6,94,75,11.18,light rain
424,Hays,US,30.0502,-98.0336,82.99,56,57,8.99,broken clouds
425,Maceio,BR,-9.6658,-35.7353,84.2,74,75,11.5,broken clouds
426,Saint-Augustin,CA,51.226,-58.6502,41.45,79,99,6.04,overcast clouds
427,Sibu,MY,2.3,111.8167,77.0,94,20,1.21,few clouds
428,Muros,ES,42.7762,-9.0603,60.01,50,6,15.59,clear sky
429,Whitianga,NZ,-36.8333,175.7,55.99,80,95,1.01,overcast clouds
430,Oil City,US,41.4339,-79.7064,75.2,57,20,10.36,few clouds
431,Egvekinot,RU,66.3167,-179.1667,8.64,82,28,4.7,scattered clouds
432,Pisco,PE,-13.7,-76.2167,66.0,94,90,5.75,overcast clouds
433,Koungou,YT,-12.7336,45.2042,82.4,78,40,8.05,scattered clouds
434,Talgar,KZ,43.3027,77.2395,66.2,42,0,4.47,clear sky
435,Iranshahr,IR,27.2025,60.6848,95.0,9,20,4.61,few clouds
436,Shelburne,CA,44.0787,-80.2041,55.99,77,100,9.75,overcast clouds
437,Kyra,RU,49.5776,111.9753,22.71,56,12,6.42,few clouds
438,Port-Gentil,GA,-0.7193,8.7815,80.6,89,20,3.44,light rain
439,Puerto Escondido,MX,15.85,-97.0667,86.0,74,40,9.22,scattered clouds
440,Demidov,RU,55.2706,31.515,41.41,69,88,7.25,overcast clouds
441,Bambanglipuro,ID,-7.95,110.2833,77.83,72,100,3.6,overcast clouds
442,Colesberg,ZA,-30.72,25.0972,64.33,45,90,3.47,overcast clouds
443,Ekhabi,RU,53.5102,142.9671,27.37,78,100,11.79,overcast clouds
444,Durango,MX,24.8333,-104.8333,75.94,21,12,27.56,few clouds
445,Lavrentiya,RU,65.5833,-171.0,15.89,89,12,7.47,few clouds
446,Tigil,RU,57.8,158.6667,22.69,98,99,3.04,overcast clouds
447,Poya,NC,-21.35,165.15,67.28,72,2,5.28,clear sky
448,Kampot,KH,10.6167,104.1833,78.8,94,40,1.14,scattered clouds
449,La Asuncion,VE,11.0333,-63.8628,81.0,73,70,8.34,broken clouds
450,Gisborne,NZ,-38.6533,178.0042,41.0,99,9,1.99,clear sky
451,Yulara,AU,-25.2406,130.9889,55.4,41,0,6.91,clear sky
452,Acapulco,MX,16.8634,-99.8901,84.2,65,20,6.91,few clouds
453,Socorro,US,31.6546,-106.3033,57.2,54,75,5.75,light rain
454,Bubaque,GW,11.2833,-15.8333,79.48,63,74,17.13,broken clouds
455,Eureka,US,40.8021,-124.1637,57.99,87,1,6.91,clear sky
456,Omsukchan,RU,62.5333,155.8,8.06,80,86,4.18,overcast clouds
457,Goderich,CA,43.7501,-81.7165,53.6,87,100,9.22,overcast clouds
458,Dryden,CA,49.7833,-92.7503,57.2,41,20,5.75,few clouds
459,Cermik,TR,38.1361,39.4493,75.2,23,0,6.91,clear sky
460,Oxford,GB,51.7522,-1.256,44.6,87,40,4.61,moderate rain
461,Townsville,AU,-19.25,146.8,69.8,94,90,4.61,overcast clouds
462,Joshimath,IN,30.5667,79.5667,59.45,68,99,7.85,overcast clouds
463,Dire Dawa,ET,9.5931,41.8661,71.73,77,100,5.28,light rain
464,Salinopolis,BR,-0.6136,-47.3561,84.22,68,83,6.91,broken clouds
465,Ambulu,ID,-8.345,113.6058,75.13,76,82,3.0,broken clouds
466,Mayskiy,RU,47.6931,40.1025,51.8,66,0,8.95,clear sky
467,Ucluelet,CA,48.9329,-125.5528,52.0,93,90,6.91,overcast clouds
468,Botou,CN,38.0667,116.5667,57.34,19,40,8.52,scattered clouds
469,Norden,DE,53.6,7.2,54.0,56,31,8.99,scattered clouds
470,Ilam,NP,26.9167,87.9167,70.86,28,0,7.25,clear sky
471,Cedar City,US,37.6775,-113.0619,51.01,57,75,12.66,broken clouds
472,Cheremukhovo,RU,60.3484,59.9851,36.95,91,100,3.76,overcast clouds
473,Whitehorse,CA,60.7161,-135.0538,26.01,54,75,13.8,broken clouds
474,Khandyga,RU,62.6667,135.6,30.06,99,100,1.63,light snow
475,Juneau,US,58.3019,-134.4197,37.4,75,90,4.61,light rain
476,Necochea,AR,-38.5473,-58.7368,77.0,50,82,8.01,broken clouds
477,Christchurch,NZ,-43.5333,172.6333,33.8,93,7,2.3,clear sky
478,Kushmurun,KZ,52.4503,64.6311,51.78,63,67,6.78,broken clouds
479,Esperance,AU,-33.8667,121.9,64.4,59,77,10.36,broken clouds
480,Zinder,NE,13.8072,8.9881,105.8,10,0,11.5,clear sky
481,Tocopilla,CL,-22.092,-70.1979,71.08,65,4,6.76,clear sky
482,Taunggyi,MM,20.7833,97.0333,68.04,76,68,2.59,broken clouds
483,Le Pradet,FR,43.1066,6.0172,62.6,72,90,4.61,overcast clouds
484,Ransang,PH,8.9603,117.5828,78.91,85,52,3.02,broken clouds
485,Sao Felix Do Xingu,BR,-6.6447,-51.995,84.42,75,97,1.07,light rain
486,Pauini,BR,-7.7136,-66.9764,84.88,64,60,3.8,light rain
487,Celestun,MX,20.8667,-90.4,90.86,47,4,7.11,clear sky
488,Thiruvananthapuram,IN,8.4833,76.9167,87.8,74,40,3.44,haze
489,Rawson,AR,-43.3002,-65.1023,65.43,37,100,8.37,overcast clouds
490,Acari,PE,-15.4311,-74.6158,77.41,57,94,8.95,overcast clouds
491,Bathsheba,BB,13.2167,-59.5167,78.8,69,75,13.8,broken clouds
492,Hambantota,LK,6.1241,81.1185,80.98,83,96,13.69,moderate rain
493,Tadine,NC,-21.55,167.8833,70.18,63,7,12.68,clear sky
494,Hay River,CA,60.8156,-115.7999,21.2,45,23,12.66,few clouds
495,Port Keats,AU,-14.25,129.55,79.7,76,92,4.99,overcast clouds
496,Aguimes,ES,27.9054,-15.4461,69.8,68,75,6.91,broken clouds
497,Chippewa Falls,US,44.9369,-91.3929,54.0,62,75,3.44,broken clouds
498,Creston,US,41.0586,-94.3614,61.0,100,90,10.36,overcast clouds
499,Bucerias,MX,20.75,-105.3333,78.8,78,90,6.91,overcast clouds
500,Heihe,CN,50.2441,127.4902,39.2,48,0,4.47,clear sky
501,Galle,LK,6.0367,80.217,81.66,80,66,7.76,broken clouds
502,Sarany,RU,58.5,58.8833,32.5,86,84,4.38,broken clouds
503,Porto Velho,BR,-8.7619,-63.9039,82.4,74,75,6.91,light rain
504,Sandakan,MY,5.8402,118.1179,80.6,94,20,3.44,few clouds
505,Lubawa,PL,53.5043,19.7497,53.01,66,51,1.99,broken clouds
506,Vila,PT,42.0304,-8.1588,60.01,67,91,1.01,overcast clouds
507,Marawi,PH,7.9986,124.2928,75.99,88,34,5.01,scattered clouds
508,Qaqortoq,GL,60.7167,-46.0333,50.0,50,20,9.22,few clouds
509,Mehamn,NO,71.0357,27.8492,26.6,74,75,10.36,light snow
510,Vangaindrano,MG,-23.35,47.6,73.06,90,3,3.71,light rain
511,Pamanukan,ID,-6.2842,107.8106,77.18,85,100,4.21,overcast clouds
512,Awbari,LY,26.5921,12.7805,97.14,12,38,2.01,scattered clouds
513,Roura,GF,4.7263,-52.3274,82.4,78,75,14.97,broken clouds
514,Sweetwater,US,25.7634,-80.3731,84.99,51,40,5.75,scattered clouds
515,Roma,US,43.2128,-75.4557,70.0,46,75,5.75,broken clouds
516,Lata,PT,40.1629,-8.3327,66.0,69,88,5.99,overcast clouds
517,Hanna,CA,51.6334,-111.9018,46.99,38,94,11.01,overcast clouds
518,Zhenjiang,CN,32.2092,119.4342,58.84,49,100,6.04,light rain
519,Tombouctou,ML,20.0,-3.0,107.56,7,86,7.34,overcast clouds
520,Bergen,NO,60.392,5.328,50.0,40,40,6.91,light rain
521,Nantucket,US,41.2835,-70.0995,57.2,62,1,13.8,clear sky
522,Camacha,PT,33.0833,-16.3333,68.0,60,20,11.5,few clouds
523,Ahipara,NZ,-35.1667,173.1667,53.83,80,23,7.54,few clouds
524,Marhaura,IN,25.9667,84.8667,86.0,32,0,9.22,haze
525,Iturama,BR,-19.7281,-50.1956,86.43,16,6,5.61,clear sky
526,Erzin,TR,36.9559,36.2,66.99,86,35,1.01,scattered clouds
527,Hargeysa,SO,9.56,44.065,73.44,65,96,1.25,moderate rain
528,Maumere,ID,-8.6199,122.2111,76.93,77,35,4.68,scattered clouds
529,San Carlos De Bariloche,AR,-41.1456,-71.3082,62.6,59,75,20.71,broken clouds
530,Natchitoches,US,31.7668,-93.1335,80.6,69,75,14.97,broken clouds
531,San Pedro,PH,14.35,121.0167,81.0,74,75,6.91,broken clouds
532,Zhuhai,CN,22.2769,113.5678,73.4,88,40,14.97,light rain
533,Paamiut,GL,61.994,-49.6678,35.69,86,99,7.96,overcast clouds
534,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,82.38,74,51,9.01,broken clouds
535,Bustamante,MX,26.5333,-100.5,94.46,30,5,5.3,clear sky
536,Puerto Leguizamo,CO,-0.1934,-74.7819,81.21,69,97,3.2,overcast clouds
537,Taoudenni,ML,22.6783,-3.9836,104.68,11,73,10.25,broken clouds
538,Palauig,PH,15.435,119.9045,79.54,79,99,5.46,overcast clouds
539,Price,US,39.5994,-110.8107,53.6,47,20,8.05,few clouds
540,Alexandria,EG,31.2156,29.9553,71.6,68,0,9.22,clear sky
541,Port Lincoln,AU,-34.7333,135.8667,61.92,63,7,4.41,very heavy rain
542,Khash,IR,28.2211,61.2158,75.22,24,48,2.89,scattered clouds
543,High Level,CA,58.5169,-117.136,23.0,50,20,3.15,few clouds
544,Ugoofaaru,MV,5.6667,73.0,83.98,73,76,6.38,broken clouds
545,Brae,GB,60.3964,-1.353,42.8,70,40,8.05,scattered clouds
546,Tahta,EG,26.7693,31.5021,88.21,4,0,7.94,clear sky
547,Cochrane,CA,51.1834,-114.4687,55.4,28,1,21.85,clear sky
548,Concepcion Del Oro,MX,24.6333,-101.4167,79.2,15,0,22.53,clear sky
549,Tura,IN,25.5198,90.2201,79.65,30,0,4.21,clear sky
550,Bowen,AU,-20.0167,148.2333,68.0,88,90,11.5,overcast clouds
551,Constantine,DZ,36.365,6.6147,77.0,47,40,11.5,scattered clouds
552,Newport,GB,51.5877,-2.9984,46.99,91,100,17.87,light rain
553,Pontianak,ID,-0.0333,109.3333,77.0,100,40,2.3,scattered clouds
554,Saint-Leu,RE,-21.15,55.2833,77.0,78,94,8.05,light rain
555,Pocone,BR,-16.2567,-56.6228,90.09,32,51,7.14,broken clouds
556,Pokhara,NP,28.2333,83.9833,75.24,18,53,8.25,broken clouds
557,San Fernando,PH,15.0286,120.6898,78.8,78,75,4.61,light rain
558,Changping,CN,40.2186,116.2197,55.4,41,0,2.24,clear sky
559,Ashoknagar,IN,24.5667,77.7167,91.45,7,6,5.59,clear sky
560,Bad Windsheim,DE,49.5,10.4167,66.2,34,20,6.91,few clouds
561,Pringsewu,ID,-5.3582,104.9744,73.62,96,100,0.85,overcast clouds
562,Milkovo,RU,54.7167,158.6167,30.9,95,100,4.09,overcast clouds
563,Sept-Iles,CA,50.2001,-66.3821,48.2,53,75,9.22,broken clouds
564,Le Moule,GP,16.3332,-61.3473,75.2,88,90,11.5,overcast clouds
565,Montijo,PT,38.7067,-8.9739,64.4,68,40,16.11,scattered clouds
566,Inuvik,CA,68.3499,-133.7218,26.6,39,11,6.91,few clouds
567,Parabel,RU,58.6978,81.4825,38.53,84,59,5.55,broken clouds
568,Thisted,DK,56.9552,8.6949,51.01,58,84,7.0,broken clouds
569,Calabasa,PH,7.2464,122.2342,78.08,81,100,2.35,overcast clouds
570,Ariquemes,BR,-9.9133,-63.0408,86.16,57,80,5.35,broken clouds
571,Balti,MD,47.7617,27.9289,46.0,74,90,4.0,overcast clouds
572,Waingapu,ID,-9.6567,120.2641,73.92,77,81,4.68,broken clouds
573,Totma,RU,59.9747,42.7642,35.26,97,100,7.07,light snow
574,Trinidad,BO,-14.8333,-64.9,77.0,53,100,12.66,overcast clouds
575,Monrovia,LR,6.3005,-10.7969,87.8,70,75,9.22,broken clouds
576,Chulman,RU,56.8479,124.9104,19.9,88,100,9.33,overcast clouds
577,Dzemul,MX,21.2,-89.3,95.0,41,75,19.57,broken clouds
578,Jaru,BR,-10.4389,-62.4664,83.52,68,96,6.02,overcast clouds
579,Half Moon Bay,US,37.4636,-122.4286,66.99,63,1,4.61,clear sky
580,Tongchuan,CN,35.0806,109.0897,52.75,29,18,5.97,few clouds
581,Algete,ES,40.5971,-3.4974,66.99,76,40,14.97,scattered clouds
582,Palu,ID,-0.8917,119.8707,74.52,96,95,2.62,overcast clouds
583,Xining,CN,36.6167,101.7667,46.58,32,8,4.21,clear sky
584,Aqtobe,KZ,50.2797,57.2072,48.2,66,0,6.71,clear sky
585,Hedaru,TZ,-4.5,37.9,71.62,89,38,2.66,light rain
586,Nanakuli,US,21.3906,-158.1547,73.99,88,1,4.61,clear sky
587,Ketchikan,US,55.3422,-131.6461,46.4,93,90,11.5,light rain
588,Olga,RU,43.7444,135.2892,39.96,84,39,4.21,scattered clouds
589,Vostok,RU,46.4856,135.8833,34.57,91,70,7.58,broken clouds
590,Bafq,IR,31.6128,55.4107,79.81,23,94,4.7,overcast clouds
591,Sikasso,ML,10.9167,-7.0,97.36,29,100,8.55,overcast clouds
592,Cap Malheureux,MU,-19.9842,57.6142,75.2,94,75,12.66,light rain
593,Lagos,NG,6.5833,3.75,86.0,70,40,6.91,light rain
594,Iguape,BR,-24.7081,-47.5553,72.64,70,59,8.25,broken clouds
595,Tiznit,MA,29.5833,-9.5,65.16,54,15,12.68,few clouds
596,Cururupu,BR,-1.8283,-44.8683,87.37,59,100,6.15,overcast clouds
597,Ganzhou,CN,28.8184,115.4327,61.65,81,95,3.6,light rain
598,Zhezkazgan,KZ,47.8043,67.7144,69.67,53,100,6.38,overcast clouds
599,Bay Roberts,CA,47.5999,-53.2648,51.8,62,75,17.27,light rain
600,Kontagora,NG,10.3999,5.4695,100.9,19,63,6.4,broken clouds
601,Taquarituba,BR,-23.5331,-49.2444,79.07,33,2,4.52,clear sky
602,Havoysund,NO,70.9963,24.6622,28.4,74,75,12.66,light snow
603,Port Hawkesbury,CA,45.6169,-61.3485,48.99,87,90,10.36,overcast clouds
604,Sri Aman,MY,1.2376,111.4621,75.2,100,97,1.14,overcast clouds
605,Taxco,MX,18.55,-99.6,89.01,36,1,4.81,clear sky
606,Karauli,IN,26.5,77.0167,92.5,6,48,4.92,scattered clouds
607,Gobabis,NA,-22.45,18.9667,74.95,26,31,6.71,scattered clouds
608,Ratnagiri,IN,16.9833,73.3,82.54,76,1,5.28,clear sky
609,Ahuimanu,US,21.4447,-157.8378,73.99,94,1,3.44,clear sky
610,Topeka,US,39.0483,-95.678,73.4,68,90,5.75,overcast clouds
611,Olinda,BR,-8.0089,-34.8553,84.2,65,40,10.36,scattered clouds
612,Falam,MM,22.9167,93.6833,65.5,48,11,4.25,few clouds
613,Saint George,US,37.1041,-113.5841,66.0,36,1,9.22,clear sky
614,Tolaga Bay,NZ,-38.3667,178.3,50.09,86,34,3.76,scattered clouds
615,Hobyo,SO,5.3505,48.5268,85.12,66,17,12.28,few clouds
616,Council Bluffs,US,41.2619,-95.8608,59.0,82,90,10.36,overcast clouds
617,Pecos,US,31.4229,-103.4932,80.6,24,1,5.75,clear sky
618,Marostica,IT,45.7468,11.6579,66.2,68,40,9.22,scattered clouds
619,Bulgan,MN,48.8125,103.5347,32.05,82,59,1.12,broken clouds
620,Kununurra,AU,-15.7667,128.7333,82.4,78,90,3.44,overcast clouds
621,Esil,KZ,51.9556,66.4042,54.21,60,27,6.49,scattered clouds
622,Malanje,AO,-9.5402,16.341,70.0,84,56,4.38,light rain
623,Lubumbashi,CD,-11.6609,27.4794,67.93,76,24,3.33,few clouds
624,Saint-Pierre,RE,-21.3393,55.4781,77.0,78,89,8.05,light rain
625,Guerrero Negro,MX,27.9769,-114.0611,62.87,60,1,17.02,clear sky
626,Kargasok,RU,59.0556,80.8572,37.6,87,72,7.02,broken clouds
627,Ankang,CN,32.68,109.0172,55.67,67,26,1.16,scattered clouds
628,Chivilcoy,AR,-34.8957,-60.0167,75.0,67,14,7.0,few clouds
629,Tjome,NO,59.1109,10.3933,51.01,25,0,4.61,clear sky
630,Phonhong,LA,18.5007,102.4166,74.89,91,95,2.82,light rain
631,Capoterra,IT,39.1763,8.9718,75.2,46,0,8.05,clear sky
632,Liepaja,LV,56.5419,21.0367,48.2,43,20,4.61,few clouds
633,Darnah,LY,32.767,22.6367,86.88,20,26,14.27,scattered clouds
634,Ulkan,RU,57.243,107.3223,18.57,96,8,2.98,clear sky
635,Giresun,TR,40.5,38.5,55.4,100,75,3.44,broken clouds
636,Urumqi,CN,43.801,87.6005,66.2,20,0,6.71,clear sky
637,Burnie,AU,-41.0667,145.9167,54.0,86,94,1.01,overcast clouds
638,Honningsvag,NO,70.9821,25.9704,28.4,74,75,12.66,light snow
639,Matay,EG,28.419,30.7792,86.52,6,0,10.49,clear sky
640,Xichang,CN,27.8964,102.2634,52.32,90,100,0.56,overcast clouds
641,Florin,US,38.496,-121.4088,72.0,24,1,1.99,clear sky
642,Masterton,NZ,-40.9597,175.6575,46.99,75,4,1.72,clear sky
643,Coria,ES,39.9879,-6.5377,59.0,82,77,7.0,broken clouds
644,Ambon,ID,-3.6954,128.1814,75.2,94,40,9.22,scattered clouds
645,Snasa,NO,64.2457,12.3778,41.0,56,75,9.22,broken clouds
646,Ust-Kuyga,RU,70.0167,135.6,2.41,98,81,6.11,broken clouds
647,Tual,ID,-5.6667,132.75,83.48,69,11,7.14,few clouds
648,Viedma,AR,-40.8135,-62.9967,74.84,35,46,5.23,scattered clouds
649,Quang Ngai,VN,15.1167,108.8,74.35,91,98,2.98,overcast clouds
650,Gilgit,PK,35.9221,74.3087,63.09,39,0,3.51,clear sky
651,Zhireken,RU,52.8249,117.3076,21.38,81,72,5.66,broken clouds
652,Raymond Terrace,AU,-32.75,151.75,57.99,100,100,2.15,overcast clouds
653,Behshahr,IR,36.6923,53.5526,64.4,82,90,13.8,overcast clouds
654,West Helena,US,34.5507,-90.6418,80.6,78,100,12.66,overcast clouds
655,Sinnamary,GF,5.3833,-52.95,80.37,82,88,7.9,overcast clouds
656,Ibra,OM,22.6906,58.5334,89.24,15,99,9.75,overcast clouds
657,Nioro,GM,13.35,-15.75,103.82,11,86,6.49,overcast clouds
658,Aykhal,RU,66.0,111.5,14.23,99,34,7.36,scattered clouds
659,Smolenka,RU,52.1352,113.4974,24.8,54,67,8.95,broken clouds
660,Groningen,NL,53.25,6.75,55.99,50,20,12.66,few clouds
661,Malmesbury,ZA,-33.4608,18.7271,62.6,63,40,18.41,scattered clouds
662,Deputatskiy,RU,69.3,139.9,2.55,97,59,6.35,broken clouds
663,Isangel,VU,-19.55,169.2667,72.75,60,27,13.0,scattered clouds
664,Akhmeta,GE,42.0311,45.2075,66.2,72,0,5.75,clear sky
665,Shaunavon,CA,49.6501,-108.4181,41.0,45,96,13.8,overcast clouds
666,Itupiranga,BR,-5.1347,-49.3267,93.2,57,75,4.61,broken clouds
667,Merauke,ID,-8.4667,140.3333,76.24,91,100,7.78,overcast clouds
668,Tete,MZ,-16.1564,33.5867,86.0,54,40,8.05,scattered clouds
669,Haines Junction,CA,60.7522,-137.5108,28.4,59,89,3.44,overcast clouds
670,Floro,NO,61.5996,5.0328,48.2,34,20,11.5,few clouds
671,Coaldale,CA,49.7167,-112.6185,50.0,46,75,4.61,broken clouds
672,Ergani,TR,38.2653,39.7621,73.4,30,0,6.91,clear sky
673,Senador Jose Porfirio,BR,-2.5908,-51.9542,86.22,58,93,0.87,overcast clouds
674,Okhotsk,RU,59.3833,143.3,28.49,73,86,4.74,overcast clouds
675,Novyy Urengoy,RU,66.0833,76.6333,29.91,94,98,8.5,overcast clouds
676,Komsomolskiy,UZ,40.4272,71.7189,71.6,33,0,6.91,clear sky
677,Maputo,MZ,-25.9653,32.5892,77.0,88,20,5.75,few clouds
678,Owando,CG,-0.4819,15.8999,73.47,93,99,3.69,moderate rain
679,Mersing,MY,2.4312,103.8405,77.0,94,100,5.75,overcast clouds
680,Magadan,RU,59.5667,150.8,23.4,89,15,5.39,few clouds
681,Takoradi,GH,4.8845,-1.7554,85.1,73,81,11.79,broken clouds
682,Morant Bay,JM,17.8815,-76.4093,88.0,55,20,5.75,few clouds
683,Kaspiyskiy,RU,45.3929,47.3707,58.82,59,100,9.13,overcast clouds
684,Mudgee,AU,-32.5943,149.5871,41.0,100,40,3.47,scattered clouds
685,Dehloran,IR,32.6941,47.2679,83.75,16,0,10.33,clear sky
686,Maridi,SS,4.9158,29.4742,74.73,64,83,4.94,broken clouds
687,Kidal,ML,18.4411,1.4078,106.54,5,15,11.01,few clouds
688,Sabnova,RU,42.0762,48.248,54.88,66,98,5.99,overcast clouds
689,Kyzyl-Suu,KG,42.3414,78.0056,54.0,49,0,5.21,clear sky
690,Nichinan,JP,31.6,131.3667,62.01,93,100,4.59,overcast clouds
691,Manzanillo,CU,20.3433,-77.1167,93.16,32,4,8.32,clear sky
692,Siocon,PH,7.7061,122.1353,78.93,85,99,3.24,overcast clouds
693,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,84.96,72,100,1.19,overcast clouds
694,Biltine,TD,14.5333,20.9167,95.11,7,40,9.71,scattered clouds
695,Nara,JP,34.6851,135.8049,62.01,98,100,1.61,overcast clouds
696,Killybegs,IE,54.6333,-8.45,52.0,81,90,4.61,overcast clouds
697,Phalombe,MW,-15.8064,35.6507,67.44,95,33,3.56,scattered clouds
